"dropoff_zone","pickup_zone","time_interval","pickup_lon","pickup_lat","dropoff_lon","dropoff_lat","color","n","pickup_borough","dropoff_borough"
"Astoria","Sunnyside",18,-73.9196324,40.7432759,-73.9234619,40.7643574,"yellow",110,"Queens","Queens"
"Astoria","Little Italy/NoLiTa",20,-73.9954909,40.7228971,-73.9234619,40.7643574,"yellow",140,"Manhattan","Queens"
"Astoria","JFK Airport",20,-73.7781391,40.6413111,-73.9234619,40.7643574,"yellow",400,"Queens","Queens"
"Astoria","Astoria",6,-73.9234619,40.7643574,-73.9234619,40.7643574,"yellow",510,"Queens","Queens"
"Astoria","Steinway",0,-73.9124667,40.7669996,-73.9234619,40.7643574,"green",737,"Queens","Queens"
"Astoria","Astoria",18,-73.9234619,40.7643574,-73.9234619,40.7643574,"yellow",360,"Queens","Queens"
"Astoria","Murray Hill",18,-73.9756567,40.7478792,-73.9234619,40.7643574,"yellow",110,"Manhattan","Queens"
"Astoria","Steinway",16,-73.9124667,40.7669996,-73.9234619,40.7643574,"green",955,"Queens","Queens"
"Astoria","Steinway",10,-73.9124667,40.7669996,-73.9234619,40.7643574,"green",700,"Queens","Queens"
"Astoria","Stuyvesant Heights",20,-73.9880663,40.7299553,-73.9234619,40.7643574,"yellow",200,"Brooklyn","Queens"
"Astoria","Astoria",20,-73.9234619,40.7643574,-73.9234619,40.7643574,"yellow",340,"Queens","Queens"
"Astoria","Jackson Heights",4,-73.8830701,40.7556818,-73.9234619,40.7643574,"green",101,"Queens","Queens"
"Astoria","Flatiron",0,-73.9896986,40.7410605,-73.9234619,40.7643574,"yellow",190,"Manhattan","Queens"
"Astoria","Astoria",16,-73.9234619,40.7643574,-73.9234619,40.7643574,"yellow",350,"Queens","Queens"
"Astoria","JFK Airport",6,-73.7781391,40.6413111,-73.9234619,40.7643574,"yellow",220,"Queens","Queens"
"Astoria","Upper East Side North",18,-73.9565551,40.7735649,-73.9234619,40.7643574,"yellow",250,"Manhattan","Queens"
"Astoria","Long Island City/Hunters Point",0,-73.95639,40.74128,-73.9234619,40.7643574,"green",108,"Queens","Queens"
"Astoria","Woodside",12,-73.9036487,40.7512123,-73.9234619,40.7643574,"green",213,"Queens","Queens"
"Astoria","Times Sq/Theatre District",20,-73.9841274,40.7592686,-73.9234619,40.7643574,"yellow",330,"Manhattan","Queens"
"Astoria","Penn Station/Madison Sq West",2,-73.9880662,40.7433858,-73.9234619,40.7643574,"yellow",460,"Manhattan","Queens"
"Astoria","Garment District",2,-73.9916342,40.7547072,-73.9234619,40.7643574,"yellow",270,"Manhattan","Queens"
"Astoria","JFK Airport",18,-73.7781391,40.6413111,-73.9234619,40.7643574,"yellow",240,"Queens","Queens"
"Astoria","Queensboro Hill",16,-73.940358,40.7509287,-73.9234619,40.7643574,"green",305,"Queens","Queens"
"Astoria","Sunnyside",10,-73.9196324,40.7432759,-73.9234619,40.7643574,"yellow",140,"Queens","Queens"
"Astoria","Queensboro Hill",10,-73.940358,40.7509287,-73.9234619,40.7643574,"green",162,"Queens","Queens"
"Astoria","Midtown Center",22,-73.9784137,40.7553676,-73.9234619,40.7643574,"yellow",440,"Manhattan","Queens"
"Astoria","Midtown Center",0,-73.9784137,40.7553676,-73.9234619,40.7643574,"yellow",340,"Manhattan","Queens"
"Astoria","Steinway",14,-73.9124667,40.7669996,-73.9234619,40.7643574,"green",725,"Queens","Queens"
"Astoria","East Village",4,-73.9815337,40.7264773,-73.9234619,40.7643574,"yellow",120,"Manhattan","Queens"
"Astoria","Lenox Hill East",18,-73.9602312,40.7662315,-73.9234619,40.7643574,"yellow",240,"Manhattan","Queens"
"Astoria","Garment District",18,-73.9916342,40.7547072,-73.9234619,40.7643574,"yellow",170,"Manhattan","Queens"
"Astoria","East Elmhurst",0,-73.8713099,40.7737505,-73.9234619,40.7643574,"yellow",230,"Queens","Queens"
"Astoria","Garment District",22,-73.9916342,40.7547072,-73.9234619,40.7643574,"yellow",360,"Manhattan","Queens"
"Astoria","Penn Station/Madison Sq West",20,-73.9880662,40.7433858,-73.9234619,40.7643574,"yellow",210,"Manhattan","Queens"
"Astoria","Woodside",14,-73.9036487,40.7512123,-73.9234619,40.7643574,"green",304,"Queens","Queens"
"Astoria","Murray Hill",20,-73.9756567,40.7478792,-73.9234619,40.7643574,"yellow",180,"Manhattan","Queens"
"Astoria","Sunnyside",12,-73.9196324,40.7432759,-73.9234619,40.7643574,"yellow",150,"Queens","Queens"
"Astoria","Elmhurst/Maspeth",16,-73.8932385,40.7395973,-73.9234619,40.7643574,"green",145,"Queens","Queens"
"Astoria","Steinway",10,-73.9124667,40.7669996,-73.9234619,40.7643574,"yellow",110,"Queens","Queens"
"Astoria","Long Island City/Queens Plaza",18,-73.9373702,40.7487173,-73.9234619,40.7643574,"green",136,"Queens","Queens"
"Astoria","Lincoln Square East",14,-73.9844722,40.773828,-73.9234619,40.7643574,"yellow",100,"Manhattan","Queens"
"Astoria","Queensboro Hill",0,-73.940358,40.7509287,-73.9234619,40.7643574,"green",205,"Queens","Queens"
"Astoria","JFK Airport",0,-73.7781391,40.6413111,-73.9234619,40.7643574,"yellow",110,"Queens","Queens"
"Astoria","Union Sq",22,-73.9910835,40.7358633,-73.9234619,40.7643574,"yellow",250,"Manhattan","Queens"
"Astoria","Midtown Center",18,-73.9784137,40.7553676,-73.9234619,40.7643574,"yellow",140,"Manhattan","Queens"
"Astoria","Saint Michaels Cemetery/Woodside",12,-73.9036487,40.7512123,-73.9234619,40.7643574,"yellow",110,"Queens","Queens"
"Astoria","Long Island City/Hunters Point",20,-73.95639,40.74128,-73.9234619,40.7643574,"yellow",120,"Queens","Queens"
"Astoria","East Elmhurst",8,-73.8713099,40.7737505,-73.9234619,40.7643574,"yellow",230,"Queens","Queens"
"Astoria","Jackson Heights",14,-73.8830701,40.7556818,-73.9234619,40.7643574,"green",140,"Queens","Queens"
"Astoria","Queensboro Hill",12,-73.940358,40.7509287,-73.9234619,40.7643574,"green",212,"Queens","Queens"
"Astoria","Long Island City/Hunters Point",22,-73.95639,40.74128,-73.9234619,40.7643574,"green",188,"Queens","Queens"
"Astoria","Stuyvesant Heights",0,-73.9880663,40.7299553,-73.9234619,40.7643574,"yellow",590,"Brooklyn","Queens"
"Astoria","Williamsburg (North Side)",22,-73.9634429,40.7190424,-73.9234619,40.7643574,"green",181,"Brooklyn","Queens"
"Astoria","Long Island City/Queens Plaza",20,-73.9373702,40.7487173,-73.9234619,40.7643574,"yellow",400,"Queens","Queens"
"Astoria","Meatpacking/West Village West",0,-74.0085128,40.7406973,-73.9234619,40.7643574,"yellow",260,"Manhattan","Queens"
"Astoria","Midtown East",20,-73.9668408,40.7540369,-73.9234619,40.7643574,"yellow",470,"Manhattan","Queens"
"Astoria","Midtown North",20,-73.9840195,40.7549309,-73.9234619,40.7643574,"yellow",110,"Manhattan","Queens"
"Astoria","JFK Airport",14,-73.7781391,40.6413111,-73.9234619,40.7643574,"yellow",270,"Queens","Queens"
"Astoria","Woodside",20,-73.9036487,40.7512123,-73.9234619,40.7643574,"green",429,"Queens","Queens"
"Astoria","Astoria",4,-73.9234619,40.7643574,-73.9234619,40.7643574,"green",406,"Queens","Queens"
"Astoria","Sunnyside",8,-73.9196324,40.7432759,-73.9234619,40.7643574,"green",127,"Queens","Queens"
"Astoria","Upper East Side North",0,-73.9565551,40.7735649,-73.9234619,40.7643574,"yellow",380,"Manhattan","Queens"
"Astoria","Steinway",8,-73.9124667,40.7669996,-73.9234619,40.7643574,"yellow",140,"Queens","Queens"
